movie_title,director_name,genres,imdb_score,plot_keywords
Lonesome Jim,Steve Buscemi,Comedy|Drama,6.6,bail|coma|dart board|indiana|ladder factory
Drinking Buddies,Joe Swanberg,Comedy|Drama|Romance,6.1,brewery|co worker|male female friendship|u haul truck|woman wearing a string bikini
Deceptive Practice: The Mysteries and Mentors of Ricky Jay,Molly Bernstein,Documentary,7.1,stage magician
Seven Samurai,Akira Kurosawa,Action|Adventure|Drama,8.7,16th century|battle|japan|practice|samurai
The Other Dream Team,Marius A. Markevicius,Documentary|Sport,8.4,basketball|basketball team|grateful dead|lithuanian|olympics
Johnny Suede,Tom DiCillo,Comedy|Music|Romance,5.8,idol|musician|vomiting|watching television|wyoming
Finishing the Game: The Search for a New Bruce Lee,Justin Lin,Comedy,6.2,bruce lee|jeet kune do|karate|satire|spoof
Rubber,Quentin Dupieux,Comedy|Fantasy|Horror,5.8,desert|dump|show|spectator|tire
Home,Tim Johnson,Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi,6.7,alien friendship|alien invasion|australia|flying car|mother daughter relationship
Kiss the Bride,C. Jay Cox,Comedy|Romance,5.7,best friend|high school|love|secret|wedding
The Slaughter Rule,Alex Smith,Drama|Sport,6.1,cheerleader|father son relationship|football coach|loss of father|mother son relationship
Monsters,Gareth Edwards,Drama|Sci-Fi|Thriller,6.4,alien|alien invasion|destroyed building|destruction|mexico
The Californians,Jonathan Parker,Drama,5.0,based on novel
The Living Wake,Sol Tryon,Comedy,6.5,artist|black comedy
Detention of the Dead,Alex Craig Mann,Comedy|Horror,4.6,based on play|blood|independent film|teenager|zombie
Crazy Stone,Hao Ning,Comedy|Crime,7.7,bankruptcy|crystal|father son relationship|heist|shower
Scott Walker: 30 Century Man,Stephen Kijak,Biography|Documentary|Music,7.3,avant garde|british pop|character name in title|musician|number in title
Everything Put Together,Marc Forster,Drama,6.6,group of friends|mental breakdown|mental instability|morgue|sudden infant death syndrome
Good Kill,Andrew Niccol,Drama|Thriller,6.4,cigarette butt|drone|funeral procession|nellis air force base|taliban
Insomnia Manica,Daston Kalili,Thriller,5.8,
The Outrageous Sophie Tucker,William Gazecki,Documentary,7.2,
Now Is Good,Ol Parker,Drama|Romance,7.2,death|dying|leukemia|teenage girl|terminal illness
Girls Gone Dead,Michael Hoffman Jr.,Comedy|Horror,3.5,mini skirt|party|spring break|voyeur|war hammer
America Is Still the Place,Patrick Gilles,History,7.5,
Subconscious,Georgia Hilton,Action|Mystery|Thriller,2.2,military|submarine|suspense|time travel|world war two
Crossroads,Tamra Davis,Comedy|Drama,3.3,audition|friendship|graduation|high school graduation|love
Enter Nowhere,Jack Heller,Mystery|Thriller,6.6,cabin|going in circles|pac man|stranger|woods
The King of Najayo,Fernando Baez Mella,Crime|Drama,6.9,
Fight to the Finish,Warren Sheppard,Action|Romance|Sport,4.0,fighting|karate
Alleluia! The Devil's Carnival,Darren Lynn Bousman,Horror|Musical,7.4,carnival|devil|redemption|reference to god
The Sound and the Shadow,Justin Paul Miller,Comedy|Mystery|Thriller,8.3,
Rodeo Girl,Joel Paul Reisig,Family,5.7,
Born to Fly: Elizabeth Streb vs. Gravity,Catherine Gund,Action|Biography|Documentary|Sport,6.8,three word title
The Little Ponderosa Zoo,Luke Dye,Family,5.2,
Oz the Great and Powerful,Sam Raimi,Adventure|Family|Fantasy,6.4,circus|magic|magician|oz|witch
The Toxic Avenger,Michael Herz,Action|Comedy|Horror|Sci-Fi,6.2,boy|health club|superhero|toxic waste|troma
Straight Out of Brooklyn,Matty Rich,Crime|Drama,5.9,domestic violence|housing project|new york city|poverty|racism
Bloody Sunday,Paul Greengrass,Drama|History|War,7.7,civil rights|irish|march|northern ireland|protest march
Diamond Ruff,Alec Asten,Action,4.3,prison|prisoner|reverend|terminal illness|two word title
Conversations with Other Women,Hans Canosa,Comedy|Drama|Romance,7.1,female frontal nudity|filming a wedding|lingerie slip|memory|wedding
Poultrygeist: Night of the Chicken Dead,Lloyd Kaufman,Comedy|Horror|Musical,6.2,castration|chicken|fast food|indian burial ground|protest
Mutual Friends,Matthew Watts,Comedy|Romance,6.8,bromance|manhattan new york city|new york city|photograph|surprise
42nd Street,Lloyd Bacon,Comedy|Musical|Romance,7.7,chorus girl|chorus line|director|gala premiere|song
Rise of the Entrepreneur: The Search for a Better Way,Joe Kenemore,Documentary,8.2,business|entrepreneur|network marketing
Metropolitan,Whit Stillman,Comedy|Drama|Romance,7.5,apartment|dancing|debutante|new york|upper class
As It Is in Heaven,Kay Pollak,Comedy|Drama|Music|Romance,7.6,amazing grace the hymn|choir|heart attack|hometown|skidding truck
Roadside,Eric England,Drama|Horror|Mystery|Thriller,4.1,dog|gun|hostage|husband wife relationship|jealousy
Napoleon Dynamite,Jared Hess,Comedy,6.9,class president|family relationships|friend|high school|jock
Blue Ruin,Jeremy Saulnier,Crime|Drama|Thriller,7.1,blood splatter|car|neo noir|vengeance|vomiting
Paranormal Activity,Oren Peli,Horror,6.3,dark force|entity|evil force|found footage|paranormal phenomenon
Dogtown and Z-Boys,Stacy Peralta,Documentary|Sport,7.7,california|drought|playground|skateboarding|surfer
Monty Python and the Holy Grail,Terry Gilliam,Adventure|Comedy|Fantasy,8.3,camelot|holy grail|king arthur|knight|lancelot
Quinceañera,Richard Glatzer,Drama,7.1,15th birthday|birthday|gay|party|security guard
Gory Gory Hallelujah,Sue Corcoran,Comedy|Fantasy|Horror|Musical,4.7,conspiracy|feminist|hippie|motorcycle|slapstick comedy
Heroes,Unknown,Drama|Fantasy|Sci-Fi|Thriller,7.7,father daughter relationship|serial killer|superhero|supernatural power|vision of the future
Tarnation,Jonathan Caouette,Biography|Documentary,7.2,answering machine|home movie|lithium|schizophrenic|video diary
I Want Your Money,Ray Griggs,Documentary,5.1,
Love in the Time of Monsters,Matt Jackson,Comedy|Horror,5.4,bigfoot|love|monster|sasquatch|tourist
The Beyond,Lucio Fulci,Horror,6.9,doctor|hell|hotel|painter|plumber
Home Movies,Unknown,Animation|Comedy|Drama,8.2,coach|friend|school|series|tv series
What Happens in Vegas,Tom Vaughan,Comedy|Romance,6.1,casino|father son relationship|jackpot|judge|wedding
The Dark Hours,Paul Fox,Horror|Thriller,6.1,brain tumor|champagne|game|psychiatrist|weekend
My Beautiful Laundrette,Stephen Frears,Comedy|Drama|Romance,6.9,england|mistress|pakistani|politics|thatcher
Fabled,Ari Kirschenbaum,Drama|Horror|Mystery|Thriller,5.8,
Show Me,Cassandra Nicolaou,Drama|Thriller,6.0,bathtub|implied incest|lesbian|squeegee|tied to a chair
Cries & Whispers,Ingmar Bergman,Drama,8.2,dying|love|mansion|selfishness|turn of the century
Intolerance: Love's Struggle Throughout the Ages,D.W. Griffith,Drama|History|War,8.0,huguenot|intolerance|medicis|protestant|wedding
Trekkies,Roger Nygard,Documentary,7.0,autograph|dentist|outer space|star trek|telephone call
The Broadway Melody,Harry Beaumont,Musical|Romance,6.3,sibling rivalry|singer|sister act|whistling|wisecrack humor
The Evil Dead,Sam Raimi,Fantasy|Horror,7.6,cult director|cult film|evil dead|necronomicon|psychotronic film
Maniac,Franck Khalfoun,Horror|Thriller,6.1,exhibition|mannequin|obsession|oral sex|photographer
Censored Voices,Mor Loushy,Documentary|History,7.2,
Murderball,Henry Alex Rubin,Documentary|Sport,7.8,paralympics|quad rugby|rugby|team|wheelchair
American Ninja 2: The Confrontation,Sam Firstenberg,Action|Drama,4.7,blood splatter|island|motorboat|ninja|sequel to cult film
51 Birch Street,Doug Block,Documentary,7.5,address as title|number in title|parents
Revolution,Unknown,Action|Adventure|Drama|Sci-Fi,6.7,2020s|near future|one word series title|post apocalypse|year 2027
Rotor DR1,Chad Kapper,Family|Sci-Fi,3.4,drone|playing with gun|post apocalypse|road trip|working class family
Halloween,John Carpenter,Horror|Thriller,7.9,halloween|masked killer|michael myers|slasher|trick or treat
12 Angry Men,Sidney Lumet,Crime|Drama,8.9,courtroom|dialogue driven|dialogue driven storyline|jury|murder
My Dog Tulip,Paul Fierlinger,Animation|Drama,6.9,autobiography|dog movie|german shepherd|memoir|old man
It Happened One Night,Frank Capra,Comedy|Romance,8.2,bus|detective|love|money|reporter
Dogtooth,Yorgos Lanthimos,Drama|Thriller,7.3,fellatio|isolated house|overprotective father|social isolation|unsimulated sex
Tupac: Resurrection,Lauren Lazin,Biography|Documentary|Music,8.0,hip hop|name in title|rap star|rapper|reference to tupac shakur
Tumbleweeds,Gavin O'Connor,Comedy|Drama,6.7,boss|fight|reference to william shakespeare|white trash|written and directed by cast member
The Prophecy,Gregory Widen,Action|Fantasy|Horror|Mystery|Thriller,6.6,angel|corpse|girl|heaven|soul
When the Cat's Away,Cédric Klapisch,Comedy|Romance,6.9,cat|homosexual sex|male homosexuality|neighborhood|noisy neighbor
Pieces of April,Peter Hedges,Comedy|Drama,7.1,apartment|oven|stove|thanksgiving|thanksgiving dinner
The Big Swap,Niall Johnson,Drama,5.6,breasts|female frontal nudity|jealousy|male full frontal nudity|male nudity
Old Joy,Kelly Reichardt,Drama,6.7,cell phone|male frontal nudity|oregon|sexual ambiguity|title directed by female
Wendy and Lucy,Kelly Reichardt,Drama,7.1,car|dog|flip phone|rape threat|vulnerable
3 Backyards,Eric Mendelsohn,Drama,5.2,number in title
Pierrot le Fou,Jean-Luc Godard,Crime|Drama|Romance,7.7,beach|money|on the run|party|smuggling
Sisters in Law,Florence Ayisi,Documentary,7.5,
Ayurveda: Art of Being,Pan Nalin,Documentary,7.6,eastern philosophy|healing|india|life
Nothing But a Man,Michael Roemer,Drama|Romance,8.1,1960s|father|railroad|town|worker
"First Love, Last Rites",Jesse Peretz,Drama|Romance,5.5,listening to music|misfit|panties|red panties|sex
Fighting Tommy Riley,Eddie O'Flaherty,Drama|Sport,6.6,older man younger man relationship|punching bag|school teacher|undressing|unrequited love
Royal Kill,Babar Ahmed,Action|Thriller,3.2,assassin|female assassin|kingdom|martial arts|mission
Across the Universe,Julie Taymor,Drama|Fantasy|Musical|Romance,7.4,anti war|liverpool|love|protest|song
The Looking Glass,John D. Hancock,Drama|Music,6.6,
Death Race 2000,Paul Bartel,Action|Comedy|Sci-Fi|Sport,6.2,cult director|cult film|drive in classic|psychotronic|race
Locker 13,Bruce Dellis,Thriller,4.8,digit in title|latino|life or death|philosophy|supernatural
Midnight Cabaret,Pece Dingo,Horror,4.5,cigarette smoking|death|devil|nightmare|satanic cult
Anderson's Cross,Jerome Elston Scott,Comedy|Drama|Romance,7.2,divorce|marriage|mother daughter relationship|sex|teenage boy
Bizarre,Étienne Faure,Drama|Musical|Romance,4.3,full frontal nudity|group shower|male full frontal nudity|male nudity|shower
Graduation Day,Herb Freed,Horror|Mystery,4.5,coach|mask|school principal|team|track
Some Guy Who Kills People,Jack Perez,Comedy|Crime|Drama|Horror|Mystery|Thriller,6.4,
Compliance,Craig Zobel,Biography|Crime|Drama|Thriller,6.4,authority|boss subordinate relationship|fast food restaurant|gullibility|telephone call
Chasing Amy,Kevin Smith,Comedy|Drama|Romance,7.3,comic book|friendship|gay|lesbian|secret
Lovely & Amazing,Nicole Holofcener,Comedy|Drama|Romance,6.9,african american|dog|homecoming queen|insecurity|surgery
Death Calls,Ken Del Conte,Action|Adventure|Mystery|Romance|Thriller,4.3,murder|oppression|rebirth|reincarnation|revenge
Better Luck Tomorrow,Justin Lin,Crime|Drama|Romance,7.2,asian american|high school|overachiever|pubic hair|vomiting
The Incredibly True Adventure of Two Girls in Love,Maria Maggenti,Comedy|Drama|Romance,6.5,caught having sex|class|friend|lesbian|lesbian sex
Chuck & Buck,Miguel Arteta,Comedy|Drama,6.6,best friend|bisexuality|friend|gay kiss|sexuality
American Desi,Piyush Dinker Pandya,Comedy|Drama|Romance,6.7,college|desi|heritage|india|indian american
Amidst the Devil's Wings,Daniel Columbie,Action|Crime|Drama,4.3,
Cube,Vincenzo Natali,Mystery|Sci-Fi|Thriller,7.3,escape|labyrinth|maze|red light|trap
Love and Other Catastrophes,Emma-Kate Croghan,Comedy|Romance,6.4,film school|love|medical student|student|university
I Married a Strange Person!,Bill Plympton,Animation|Comedy|Drama|Fantasy|Sci-Fi,7.0,claim in title|exclamation point in title|punctuation in title|reference to babe ruth|sex
November,Greg Harrison,Drama|Mystery|Thriller,5.5,female protagonist|murder|photographer|robbery|shot to death
Like Crazy,Drake Doremus,Drama|Romance,6.7,girlfriend|immigration|long distance relationship|parents|student visa
Teeth and Blood,Al Franklin,Horror,4.3,blood|teeth
Sugar Town,Allison Anders,Comedy|Music,6.1,drugs|music producer|rock music|title directed by female|vegetarian
The Motel,Michael Kang,Comedy|Drama,6.8,absent father|asian american|friendship between men|motel|mother son relationship
The Canyons,Paul Schrader,Drama|Thriller,3.9,cocaine|homosexual|penis|psychopath|pubic hair
Happy Valley,Unknown,Crime|Drama,8.5,caravan|police|police sergeant|tied to a chair|yorkshire
On the Outs,Lori Silverbush,Drama,6.9,dominican|drug dealer|prison|single mother|teenage pregnancy
Shotgun Stories,Jeff Nichols,Drama|Thriller,7.3,bare chested male|half brother|indifference|shotgun|violence
Exam,Stuart Hazeldine,Mystery|Thriller,6.9,band aid|hairpin|one day|single set production|unsubtitled foreign language
The Sticky Fingers of Time,Hilary Brougher,Sci-Fi,6.3,future|nonlinear timeline|time travel|title directed by female|writer
Sunday School Musical,Rachel Goldenberg,Drama|Musical,2.5,church|competition|high school|new school|pastor
Rust,Corbin Bernsen,Drama,5.7,
Ink,Jamin Winans,Action|Drama|Fantasy|Sci-Fi,7.0,dream|self destructiveness|storyteller|time paradox|workaholic
The Christmas Bunny,Tom Seidman,Drama|Family,6.2,animal in title|christmas|farm|michigan|rabbit
Jesus People,Jason Naumann,Comedy|Short,6.9,mockumentary|single camera|subtle comedy
Butterfly,Matt Cimber,Crime|Drama,4.5,breasts|female frontal nudity|female rear nudity|incest|voyeur
UnDivided,Sam Martin,Documentary,7.8,
The Frozen,Andrew Hyatt,Horror|Thriller,4.4,two word title
The Love Letter,Dan Curtis,Fantasy|Romance,7.4,antique|desk|letter|love|time travel
Horse Camp,Joel Paul Reisig,Family,6.6,
Give Me Shelter,Kristin Rizzo,Documentary,8.0,independent film
The Big Parade,King Vidor,Drama|Romance|War,8.3,chewing gum|climbing a tree|france|translation problems|world war one
Little Big Top,Ward Roberts,Comedy,6.5,amateur|circus|clown|unconsciousness|urination
Along the Roadside,Zoran Lisinac,Comedy|Music|Romance,7.1,
Bronson,Nicolas Winding Refn,Action|Biography|Crime|Drama,7.1,male full frontal nudity|prison|prisoner|solitary confinement|violence
Western Religion,James O'Brien,Adventure|Drama|Fantasy|Thriller|Western,4.0,arizona|gambling|gunfighter|poker game|year 1879
Burn,Tom Putnam,Documentary,7.5,abandoned building|detroit michigan|firefighter|michigan|urban setting
Urbania,Jon Shear,Drama,7.0,hot dog bun|needle|new york|rat|tourist
The Stewardesses,Al Silliman Jr.,Comedy|Drama,4.0,female frontal nudity|female nudity|lesbian sex|lesbianism|sex
"The Beast from 20,000 Fathoms",Eugène Lourié,Adventure|Horror|Sci-Fi,6.7,arctic|beast|dinosaur|monster|rhedosaurus
"20,000 Leagues Under the Sea",Richard Fleischer,Adventure|Drama|Family|Fantasy|Sci-Fi,7.2,captain|expedition|sea|submarine|whale
Mad Max,George Miller,Action|Adventure|Sci-Fi|Thriller,7.0,biker|motorcycle|motorcycle gang|post apocalypse|woman wearing only a man's shirt
Swingers,Doug Liman,Comedy|Drama,7.4,actor|black panties|cult film|friend|upskirt
A Fistful of Dollars,Sergio Leone,Action|Drama|Western,8.0,balladeer|bar|drifter|mexican|revenge
She Done Him Wrong,Lowell Sherman,Comedy|Drama|History|Musical|Romance,6.5,captain|marriage proposal|saloon|saloon singer|singer
Short Cut to Nirvana: Kumbh Mela,Maurizio Benazzo,Documentary,7.2,
The Grace Card,David G. Evans,Drama,6.4,christian film|forgiveness|hospital|pastor|police
Middle of Nowhere,Ava DuVernay,Drama,6.5,
3,Tom Tykwer,Comedy|Drama|Romance,6.8,female nudity|full frontal female nudity|male frontal nudity|menage a trois|pubic hair
The Business of Fancydancing,Sherman Alexie,Drama|Music,6.9,funeral|gay|native american protagonist|poet|reservation
Call + Response,Justin Dillon,Documentary|History|Music,7.5,fair trade|human trafficking|non profit|rockumentary|slavery
Side Effects,Steven Soderbergh,Crime|Drama|Thriller,7.1,clinical trial|female protagonist|neuropharmacology|psychiatrist|side effect
Malevolence,Stevan Mena,Crime|Horror|Mystery|Thriller,5.1,abandoned house|bank|robber|swing|witness
Shooting the Warwicks,Adam Rifkin,Comedy|Drama,6.2,family relationships|husband wife relationship|nudity|reality|reality spoof
Super Hybrid,Eric Valette,Horror|Sci-Fi|Thriller,3.9,based on comic book|blue bra and panties|female protagonist|girl in bra and panties|killer car
Baghead,Jay Duplass,Comedy|Drama|Horror|Romance,6.0,actor|cabin|california|paper bag|vomiting
Solitude,Livingston Oden,Comedy|Horror|Mystery|Thriller,6.8,
The Case of the Grinning Cat,Chris Marker,Documentary,7.4,
Ordet,Carl Theodor Dreyer,Drama|Fantasy,8.1,august|doctor|faith|patriarch|prayer
Good Dick,Marianna Palka,Comedy|Drama|Romance,6.5,avoidant personality disorder|emotionally vulnerable|sex|video store|video store clerk
The Man from Earth,Richard Schenkman,Drama|Romance|Sci-Fi,8.0,cro magnon|dialogue driven storyline|single set production|single setting|storytelling
The Trials of Darryl Hunt,Ricki Stern,Crime|Documentary,7.7,false accusation|murder|north carolina|trial|wrongful conviction
An American Girl Holiday,Nadia Tass,Drama|Family,7.2,courtship|friend|girl|servant|sister
Yesterday Was a Lie,James Kerwin,Drama|Music|Mystery|Romance|Sci-Fi,5.4,claim in title|jazz|jazz singer|sexy woman|time manipulation
Theresa Is a Mother,C. Fraser Press,Comedy|Drama|Music,6.7,
